"tx_id","gene","baseMean","log2FoldChange","padj","neglog10padj","sig"
"d8f26e13-f09d-493c-a873-dd05532767a2_AT3G20390","AT3G20390",8.24231068928594,-9.29363727500911e-08,0.999696300469192,0.000131915062671958,FALSE
"AT3G20390.16_AT3G20390","AT3G20390",0.894504668389098,3.59202877682445e-07,NA,NA,FALSE
"78fc16b7-6d01-490c-9133-54f8cd973a1e_AT3G20390","AT3G20390",0.962100167362861,-1.83005457178575e-07,NA,NA,FALSE
"AT3G20410.5_AT3G20410","AT3G20410",1.22068035601266,2.7336935822564e-07,NA,NA,FALSE
"AT3G20410.4_AT3G20410","AT3G20410",1.00095424325427,3.42891048444385e-07,NA,NA,FALSE
"AT3G20410.1_AT3G20410","AT3G20410",0.956258721467416,-2.88515185530384e-07,NA,NA,FALSE
"68914b33-e258-4893-8cb2-2aa3405ddf91_AT3G20410","AT3G20410",2.30123560288305,7.06035281522787e-07,NA,NA,FALSE
"AT3G20420.1_AT3G20420","AT3G20420",3.3225153410056,-3.56260332384292e-07,NA,NA,FALSE
"AT3G20430.4_AT3G20430","AT3G20430",3.06026275942712,9.43552206946106e-07,NA,NA,FALSE
"AT3G20430.7_AT3G20430","AT3G20430",0.816540523066718,3.57442081912262e-07,NA,NA,FALSE
"AT3G20440.1_AT3G20440","AT3G20440",1.68002912565381,-9.17716735430802e-07,NA,NA,FALSE
"AT3G20450.1_AT3G20450","AT3G20450",1.26089543631678,2.22979210546182e-08,NA,NA,FALSE
"AT3G20480.14_AT3G20480","AT3G20480",1.58725800344057,1.21990094153781e-08,NA,NA,FALSE
"AT3G20490.1_AT3G20490","AT3G20490",7.70692294877676,-1.49068917144208e-07,0.999696300469192,0.000131915062671958,FALSE
"AT3G20500.2_AT3G20500","AT3G20500",26.4796427172772,2.97668064410473e-06,0.999696300469192,0.000131915062671958,FALSE
"AT3G20510.2_AT3G20510","AT3G20510",178.414647344138,1.08229720534061e-06,0.999696300469192,0.000131915062671958,FALSE
"b525714f-1666-498e-90f6-c53b7efdc318_Chr3:7160000","Chr3:7160000",2.14091401874337,-1.83753005855154e-07,NA,NA,FALSE
"AT3G20540.1_AT3G20540","AT3G20540",5.76640487703027,-5.71244682036512e-07,0.999696300469192,0.000131915062671958,FALSE
"AT3G20550.10_AT3G20550","AT3G20550",3.97030998427089,2.98226420294628e-07,NA,NA,FALSE
"AT3G20560.2_AT3G20560","AT3G20560",8.90930654363138,6.41127844326619e-07,0.999696300469192,0.000131915062671958,FALSE
"AT3G20570.2_AT3G20570","AT3G20570",14.7479349538332,-1.8200007704182e-06,0.999696300469192,0.000131915062671958,FALSE
"AT3G20620.4_AT3G20620","AT3G20620",6.13637788137414,-1.51102431362468e-06,0.999696300469192,0.000131915062671958,FALSE
"AT3G20630.2_AT3G20630","AT3G20630",2.31147276796988,3.58304164342463e-08,NA,NA,FALSE
"AT3G20630.3_AT3G20630","AT3G20630",1.61509390400641,-5.69120204055691e-08,NA,NA,FALSE
"AT3G20640.1_AT3G20640","AT3G20640",1.9819182590068,-9.97866213057991e-07,NA,NA,FALSE
"AT3G20650.14_AT3G20650","AT3G20650",1.166185733578,-3.4079578943976e-07,NA,NA,FALSE
"AT3G20660.1_AT3G20660","AT3G20660",4.77844096637859,-4.39560356071442e-07,NA,NA,FALSE
"AT3G20670.1_AT3G20670","AT3G20670",45.7529505911743,1.14711488073289e-06,0.999696300469192,0.000131915062671958,FALSE
"AT3G20720.4_AT3G20720","AT3G20720",0.723089340403597,1.42929127406272e-07,NA,NA,FALSE
"AT3G20720.5_AT3G20720","AT3G20720",2.46151667883963,6.39084843714586e-07,NA,NA,FALSE
"AT3G20740.2_AT3G20740","AT3G20740",5.05027512244273,-2.4688428553565e-07,NA,NA,FALSE
"AT3G20770.3_AT3G20770","AT3G20770",1.0317475985033,-2.65603778119067e-07,NA,NA,FALSE
"AT3G20770.3-1_AT3G20770","AT3G20770",6.91034281774141,5.28756401031279e-07,0.999696300469192,0.000131915062671958,FALSE
"AT3G20780.2_AT3G20780","AT3G20780",0.838019736833734,6.82838548026411e-07,NA,NA,FALSE
"AT3G20790.1_AT3G20790","AT3G20790",2.0510558076086,7.51535279920633e-07,NA,NA,FALSE
"f9c72ba8-3f8a-45e3-961f-2cc4ef4cf5b8_AT3G20790","AT3G20790",2.5407829520797,1.48277544925668e-07,NA,NA,FALSE
"AT3G20800.4_AT3G20800","AT3G20800",16.8593881242135,1.35813608453955e-06,0.999696300469192,0.000131915062671958,FALSE
"8a82bd52-ef1c-4af4-a88d-4ab92c8a6391_AT3G20800","AT3G20800",9.07727047595858,2.01468973373782e-06,0.999696300469192,0.000131915062671958,FALSE
"19c9895a-d028-4517-abc2-3143769b19f4_AT3G20860","AT3G20860",1.12652086923311,-4.8199241060671e-07,NA,NA,FALSE
"AT3G20870.7_AT3G20870","AT3G20870",1.16190222895193,-2.74503583346188e-07,NA,NA,FALSE
"AT3G20890.2_AT3G20890","AT3G20890",16.5599928541759,1.28627209713313e-06,0.999696300469192,0.000131915062671958,FALSE
"AT3G20910.8_AT3G20910","AT3G20910",2.08063594196396,-5.49092166804955e-07,NA,NA,FALSE
"AT3G20910.6_AT3G20910","AT3G20910",0.936758749639744,-3.12953846491809e-09,NA,NA,FALSE
"AT3G20920.2_AT3G20920","AT3G20920",6.18428197555963,-2.11220314073985e-07,0.999696300469192,0.000131915062671958,FALSE
"AT3G20920.4_AT3G20920","AT3G20920",1.70787671065691,-2.11869873011891e-07,NA,NA,FALSE
"AT3G20930.7_AT3G20930","AT3G20930",3.38448232615717,-1.88643911837629e-07,NA,NA,FALSE
"AT3G20930.5_AT3G20930","AT3G20930",0.647919084412025,-2.22456825165014e-07,NA,NA,FALSE
"AT3G20960.2_AT3G20960","AT3G20960",1.86709511394467,2.83200586109749e-07,NA,NA,FALSE
"AT3G20970.2_AT3G20970","AT3G20970",10.9593341628518,1.43401232672375e-06,0.999696300469192,0.000131915062671958,FALSE
"AT3G21060.1_AT3G21060","AT3G21060",6.29431627541527,1.00759775485222e-06,0.999696300469192,0.000131915062671958,FALSE
"AT3G21080.1_AT3G21080","AT3G21080",16.6190140680909,-8.60784630023964e-07,0.999696300469192,0.000131915062671958,FALSE
"ce52d157-126d-4ce9-a20b-568845910901_AT3G21080","AT3G21080",0.920105665508246,-3.6723656761551e-07,NA,NA,FALSE
"AT3G21090.4_AT3G21090","AT3G21090",0.982329088850774,2.75751585130682e-07,NA,NA,FALSE
"AT3G21110.7_AT3G21110","AT3G21110",2.08460149958559,-4.87489096226595e-07,NA,NA,FALSE
"AT3G21110.6_AT3G21110","AT3G21110",1.72003016516276,3.19064002044068e-08,NA,NA,FALSE
"AT3G21140.6_AT3G21140","AT3G21140",3.97684423402699,2.68257730780356e-07,NA,NA,FALSE
"AT3G21140.1_AT3G21140","AT3G21140",0.946414191516883,-3.49479851762775e-07,NA,NA,FALSE
"AT3G21160.6_AT3G21160","AT3G21160",1.77942713989847,6.63587934322212e-07,NA,NA,FALSE
"AT3G21175.5_AT3G21175","AT3G21175",2.87544230808347,-5.72278417914676e-07,NA,NA,FALSE
"AT3G21175.6_AT3G21175","AT3G21175",2.4748992838712,-1.14775762387855e-07,NA,NA,FALSE
"AT3G21190.3_AT3G21190","AT3G21190",1.71099831809832,2.9699185404912e-07,NA,NA,FALSE
"AT3G21190.5_AT3G21190","AT3G21190",3.46639968559019,7.07327487852357e-08,NA,NA,FALSE
"AT3G21200.3_AT3G21200","AT3G21200",39.1529792396026,-1.36423893662709e-07,0.999696300469192,0.000131915062671958,FALSE
"AT3G21200.1_AT3G21200","AT3G21200",1.0058144261487,-1.78812284686509e-07,NA,NA,FALSE
"AT3G21215.1_AT3G21215","AT3G21215",3.88287335581202,1.07350721837063e-06,NA,NA,FALSE
"36763b48-0006-42c9-865c-c2ed344c78c1_AT3G21215","AT3G21215",3.6389683992131,4.87150192716761e-07,NA,NA,FALSE
"AT3G21230.1_AT3G21230","AT3G21230",19.7109052683143,2.06753641070807e-06,0.999696300469192,0.000131915062671958,FALSE
"AT3G21240.1_AT3G21240","AT3G21240",6.1030202575294,9.73120349870838e-07,0.999696300469192,0.000131915062671958,FALSE
"AT3G21260.4_AT3G21260","AT3G21260",1.42013489946568,2.66129493200568e-07,NA,NA,FALSE
"AT3G21280.3_AT3G21280","AT3G21280",0.8557920226553,-1.33144654656875e-07,NA,NA,FALSE
"AT3G21280.7_AT3G21280","AT3G21280",1.304669623039,5.72672878149607e-07,NA,NA,FALSE
"AT3G21290.3_AT3G21290","AT3G21290",5.80359821440361,6.26569550325223e-07,0.999696300469192,0.000131915062671958,FALSE
"AT3G21295.4_AT3G21295","AT3G21295",1.90352122567078,1.05649488892822e-06,NA,NA,FALSE
"AT3G21295.1_AT3G21295","AT3G21295",13.1947371948504,-6.4397805741072e-07,0.999696300469192,0.000131915062671958,FALSE
"AT3G21300.8_AT3G21300","AT3G21300",1.72757340028237,3.33615665451523e-07,NA,NA,FALSE
"AT3G21300.6_AT3G21300","AT3G21300",1.01759378452382,4.88882793591903e-07,NA,NA,FALSE
"AT3G21310.3_AT3G21310","AT3G21310",1.37930481048567,-3.27069743321024e-08,NA,NA,FALSE
"AT3G21330.1_AT3G21330","AT3G21330",2.0452224873517,-4.23106499995235e-09,NA,NA,FALSE
"AT3G21350.10_AT3G21350","AT3G21350",14.3510590849044,-2.70584133140856e-07,0.999696300469192,0.000131915062671958,FALSE
"AT3G21350.4_AT3G21350","AT3G21350",1.18680128122996,2.45613053216916e-08,NA,NA,FALSE
"AT3G21351.1_AT3G21351","AT3G21351",14.4496389741452,-1.62546442894574e-07,0.999696300469192,0.000131915062671958,FALSE
"AT3G00390-AT3G21360.1_AT3G21360","AT3G21360",9.40292324624244,1.110585066382e-07,0.999696300469192,0.000131915062671958,FALSE
"AT3G21400.3_AT3G21400","AT3G21400",4.13020314081984,-1.6271813365867e-07,NA,NA,FALSE
"AT3G21420.1_AT3G21420","AT3G21420",3.02486430218281,-7.17764808063635e-07,NA,NA,FALSE
"AT3G21430.5_AT3G21430","AT3G21430",1.56955283155623,8.3714608116659e-09,NA,NA,FALSE
"e758638f-7a71-4d4e-b789-627cf941469f_AT3G21430","AT3G21430",1.04834768964969,-4.81649526821682e-07,NA,NA,FALSE
"AT3G21465.6_AT3G21465","AT3G21465",2.26311371667286,-3.82446610103432e-07,NA,NA,FALSE
"AT3G21480.1_AT3G21480","AT3G21480",4.1218530596755,-5.78605927076662e-07,NA,NA,FALSE
"AT3G21500.9_AT3G21500","AT3G21500",1.35476078100102,5.46620143869002e-07,NA,NA,FALSE
"AT3G21500.4_AT3G21500","AT3G21500",0.952369437866796,2.62561602386031e-07,NA,NA,FALSE
"AT3G21510.7-1_AT3G21510","AT3G21510",3.51118951392681,8.17238156282871e-07,NA,NA,FALSE
"AT3G21510.2_AT3G21510","AT3G21510",1.00021785664932,1.40792537112026e-07,NA,NA,FALSE
"AT3G21530.2_AT3G21530","AT3G21530",3.28573362043618,6.46516525591068e-07,NA,NA,FALSE
"AT3G21540.3_AT3G21540","AT3G21540",11.532494041817,-2.03246151762328e-06,0.999696300469192,0.000131915062671958,FALSE
"AT3G21580.3_AT3G21580","AT3G21580",6.87802796821508,5.74876254902916e-07,0.999696300469192,0.000131915062671958,FALSE
"99ad7c42-16bf-4eac-9724-2a6019333c8b_AT3G21580","AT3G21580",0.990602573033239,3.92484855524249e-07,NA,NA,FALSE
"AT3G21600.5_AT3G21600","AT3G21600",2.02524763294837,4.77459757995262e-07,NA,NA,FALSE
"AT3G21610.7_AT3G21610","AT3G21610",7.71344023370606,-3.33528036631037e-07,0.999696300469192,0.000131915062671958,FALSE
"AT3G21610.8_AT3G21610","AT3G21610",1.37077849775076,-5.05311618422771e-07,NA,NA,FALSE
"AT3G21630.4_AT3G21630","AT3G21630",2.15569167851019,2.88197705229083e-08,NA,NA,FALSE
"c3f88a2b-dc1c-430a-a5f9-18d6d1ebd520_AT3G21640","AT3G21640",2.74259777902859,3.53693669798028e-07,NA,NA,FALSE
"AT3G21650.3-1_AT3G21650","AT3G21650",1.09398130693204,4.23606915310591e-07,NA,NA,FALSE
"AT3G21670.2_AT3G21670","AT3G21670",14.2069992711152,-2.58354791185073e-06,0.999696300469192,0.000131915062671958,FALSE
"AT3G21690.10_AT3G21690","AT3G21690",7.38647150107058,4.7927831823616e-07,0.999696300469192,0.000131915062671958,FALSE
"AT3G21700.3_AT3G21700","AT3G21700",13.7218934163834,1.08885562257428e-07,0.999696300469192,0.000131915062671958,FALSE
"AT3G21700.2_AT3G21700","AT3G21700",10.7531603924531,-1.16971131941917e-06,0.999696300469192,0.000131915062671958,FALSE
"AT3G21710.2_AT3G21710","AT3G21710",1.54771254992688,1.20533922060108e-07,NA,NA,FALSE
"AT3G21740.3_AT3G21740","AT3G21740",5.41401723122261,1.06964903786704e-06,NA,NA,FALSE
"AT3G21770.3_AT3G21770","AT3G21770",11.6154575608949,-2.09499773538496e-07,0.999696300469192,0.000131915062671958,FALSE
"AT3G21810.11_AT3G21810","AT3G21810",2.73754636574192,4.19927500925192e-07,NA,NA,FALSE
"c1f2b6fd-ad70-4356-b866-30cdc4a5c82e_AT3G21810","AT3G21810",1.49512971994386,-2.83512070034083e-08,NA,NA,FALSE
"AT3G21820.7_AT3G21820","AT3G21820",1.5010791071072,-4.25582484623773e-08,NA,NA,FALSE
"AT3G21865.5_AT3G21865","AT3G21865",23.9149704768718,6.7821851024123e-07,0.999696300469192,0.000131915062671958,FALSE
"AT3G21870.1_AT3G21870","AT3G21870",4.91353757469692,1.16747111851483e-06,NA,NA,FALSE
"AT3G21950.4_AT3G21950","AT3G21950",0.913603167944849,-2.41818736571191e-07,NA,NA,FALSE
"b4b8f5b2-631c-4352-bc28-9b672e540a05_Chr3:7771000","Chr3:7771000",2.89086692421414,-2.48270724673913e-07,NA,NA,FALSE
"AT3G22060.1_AT3G22060","AT3G22060",378.43464847512,-4.89806435883784e-06,0.999696300469192,0.000131915062671958,FALSE
"90dfaebd-8cdb-4522-8b02-9b87f887422b_AT3G22060","AT3G22060",3.64795405111414,-1.40975148496196e-06,NA,NA,FALSE
"AT3G22104.1_AT3G22104","AT3G22104",1.77449939051428,2.33185748167676e-07,NA,NA,FALSE
"AT3G22110.2_AT3G22110","AT3G22110",60.1085822330868,6.00372845878626e-07,0.999696300469192,0.000131915062671958,FALSE
"AT3G22110.3_AT3G22110","AT3G22110",2.03935885755035,-3.26874947032765e-07,NA,NA,FALSE
"AT3G22150.1_AT3G22150","AT3G22150",0.804929032156805,-5.66588975133143e-07,NA,NA,FALSE
"AT3G22180.2_AT3G22180","AT3G22180",5.07082802952464,-7.10440612848394e-07,NA,NA,FALSE
"AT3G22190.9_AT3G22190","AT3G22190",0.950075353425936,2.06438573273614e-07,NA,NA,FALSE
"AT3G22190.1_AT3G22190","AT3G22190",0.8855486665458,3.50740517078977e-07,NA,NA,FALSE
"438368ab-4647-40b8-8e1f-f5ff987a74a9_AT3G22200","AT3G22200",1.72900012763539,-2.07385062533706e-07,NA,NA,FALSE
"AT3G22210.2_AT3G22210","AT3G22210",31.3913249761707,-1.65160493076237e-06,0.999696300469192,0.000131915062671958,FALSE
"52cf7ba6-dc32-4d7c-bae6-1a2a11db0e37_AT3G22220","AT3G22220",0.966732364433616,1.74848436166798e-07,NA,NA,FALSE
"6f538835-ab6a-47d0-a180-d748dc06496d_AT3G00400","AT3G00400",24.2447423359585,1.86243204148218e-06,0.999696300469192,0.000131915062671958,FALSE
"87ee8bb4-55ce-452a-bbdc-35d0b5a6a901_AT3G00400","AT3G00400",2.38002278221428,-3.20554353174727e-09,NA,NA,FALSE
"AT3G22235.3_AT3G22235","AT3G22235",4.85297720879868,-1.48940140076058e-07,NA,NA,FALSE
"AT3G22235.1_AT3G22235","AT3G22235",2242.29528837098,5.51212181379255e-06,0.999696300469192,0.000131915062671958,FALSE
"AT3G22240.1_AT3G22240","AT3G22240",8.63578367741722,2.34544731287172e-07,0.999696300469192,0.000131915062671958,FALSE
"AT3G22270.4_AT3G22270","AT3G22270",8.49578601568372,-5.73597944388456e-07,0.999696300469192,0.000131915062671958,FALSE
"AT3G22290.4_AT3G22290-AT3G22300","AT3G22290",1.95296785611727,-7.1695517596247e-08,NA,NA,FALSE
"AT3G22290.7_AT3G22290-AT3G22300","AT3G22290",0.696493275088,-4.32605486663378e-07,NA,NA,FALSE
"AT3G22300.1_AT3G22300","AT3G22300",29.7335559773882,-1.39491792073475e-06,0.999696300469192,0.000131915062671958,FALSE
"AT3G22310.2_AT3G22310","AT3G22310",9.80660778438332,-8.21085265128481e-07,0.999696300469192,0.000131915062671958,FALSE
"AT3G22310.4_AT3G22310","AT3G22310",7.38357741485341,-1.20729821462287e-06,0.999696300469192,0.000131915062671958,FALSE
"AT3G22320.1_AT3G22320","AT3G22320",41.8902995960475,-1.80309427557636e-06,0.999696300469192,0.000131915062671958,FALSE
"AT3G22320.2_AT3G22320","AT3G22320",4.99216659878588,-8.46181131867674e-07,NA,NA,FALSE
"69c634cf-94a0-4df8-8dd2-22dcfa4edb27_AT3G22320","AT3G22320",2.72803298704133,-1.63499201582045e-07,NA,NA,FALSE
"AT3G22330.6_AT3G22330","AT3G22330",44.3099868517104,4.21434207630363e-08,0.999696300469192,0.000131915062671958,FALSE
"AT3G22370.3_AT3G22370","AT3G22370",152.828876452985,-1.48890444757549,0.00012691212388522,3.89649688787421,TRUE
"AT3G22370.2_AT3G22370","AT3G22370",1.80284689219824,-8.05628861317812e-07,NA,NA,FALSE
"AT3G22370.4_AT3G22370","AT3G22370",2.80912067892909,7.39456611465645e-08,NA,NA,FALSE
"fc7df2b6-bef5-43fb-b6e5-4fb3f0ef8e1e_AT3G22380","AT3G22380",12.7463584760881,3.81336069354239e-07,0.999696300469192,0.000131915062671958,FALSE
"AT3G22400.1_AT3G22400","AT3G22400",2.73223181736002,-1.51825959266437e-07,NA,NA,FALSE
"AT3G22410.2_AT3G22410","AT3G22410",1.75112551065177,2.40341142293707e-07,NA,NA,FALSE
"AT3G22415.1-1_AT3G22415","AT3G22415",7.24043951152549,1.29496429311844e-06,0.999696300469192,0.000131915062671958,FALSE
"AT3G22420.14_AT3G22420","AT3G22420",1.11134853841022,-3.82405555391005e-07,NA,NA,FALSE
"AT3G22420.4_AT3G22420","AT3G22420",0.726721554977915,1.62540757682279e-07,NA,NA,FALSE
"AT3G22425.3_AT3G22425","AT3G22425",24.3674649819063,-8.10633102001437e-07,0.999696300469192,0.000131915062671958,FALSE
"AT3G22430.1_AT3G22430","AT3G22430",4.64036382107208,2.03417067316314e-08,NA,NA,FALSE
"AT3G22440.6_AT3G22440","AT3G22440",17.6150677804412,-8.27540964962158e-07,0.999696300469192,0.000131915062671958,FALSE
"AT3G22460.10_AT3G22460","AT3G22460",1.54284671016593,-4.3012630262989e-07,NA,NA,FALSE
"AT3G22480.2_AT3G22480","AT3G22480",2.60472227949227,-4.90972194960874e-07,NA,NA,FALSE
"AT3G22480.1_AT3G22480","AT3G22480",24.9083240034326,5.09345883597604e-07,0.999696300469192,0.000131915062671958,FALSE
"AT3G22520.2_AT3G22520","AT3G22520",15.5139183417434,-5.79835745741397e-08,0.999696300469192,0.000131915062671958,FALSE
"AT3G22550.1_AT3G22550","AT3G22550",1.32305176682584,4.11375249532156e-07,NA,NA,FALSE
"00bb9d9f-5dfe-4e82-93dd-468db002bdb9_AT3G22550","AT3G22550",4.55533792020653,-1.40028272465127e-07,NA,NA,FALSE
"AT3G22590.1_AT3G22590","AT3G22590",10.2298211508829,1.00156252533455e-08,0.999696300469192,0.000131915062671958,FALSE
"AT3G22600.2_AT3G22600","AT3G22600",138.651856117095,3.51455834943522e-06,0.999696300469192,0.000131915062671958,FALSE
"AT3G22620.2_AT3G22620","AT3G22620",6.24567117398581,1.87295201809295e-06,0.999696300469192,0.000131915062671958,FALSE
"AT3G22630.2_AT3G22630","AT3G22630",35.9846357369812,1.77314337677976e-06,0.999696300469192,0.000131915062671958,FALSE
"AT3G22630.1_AT3G22630","AT3G22630",16.9644206462988,1.11580160697909e-06,0.999696300469192,0.000131915062671958,FALSE
"AT3G22660.1_AT3G22660","AT3G22660",24.6188542226952,-2.35485271611015e-06,0.999696300469192,0.000131915062671958,FALSE
"AT3G22680.1_AT3G22680","AT3G22680",33.0370308928232,-5.08575948349953e-06,0.999696300469192,0.000131915062671958,FALSE
"AT3G22740.2-1_AT3G22740","AT3G22740",3.47289059274972,-5.64095415180926e-07,NA,NA,FALSE
"eeaf84c6-b3e4-4352-b119-148124398581_AT3G22740","AT3G22740",1.00635584567918,5.06136116676686e-07,NA,NA,FALSE
"AT3G22750.1_AT3G22750","AT3G22750",4.38185935763593,-2.18116546360591e-06,NA,NA,FALSE
"ce8dc5ce-e302-4c20-baaf-f9bd36123a39_AT3G22750","AT3G22750",1.0245667609821,-2.86301002971472e-07,NA,NA,FALSE
"AT3G22760.7_AT3G22760","AT3G22760",2.46295897036272,3.30034009637203e-07,NA,NA,FALSE
"AT3G22790.3_AT3G22790","AT3G22790",2.79075541208556,5.83688078674463e-08,NA,NA,FALSE
"AT3G22820.1_AT3G22820","AT3G22820",3.59512481524452,-5.19117967836361e-07,NA,NA,FALSE
"AT3G22840.2_AT3G22840","AT3G22840",7.75748658969184,-1.00466519349413e-06,0.999696300469192,0.000131915062671958,FALSE
"AT3G22845.3_AT3G22845","AT3G22845",1.7251789528422,-3.85802657947875e-08,NA,NA,FALSE
"AT3G22845.5_AT3G22845","AT3G22845",1.79462731305076,1.92790587553164e-07,NA,NA,FALSE
"AT3G22845-AT3G22850.1_AT3G22845-AT3G22850","AT3G22845",30.7107508012218,-1.50743530063569e-06,0.999696300469192,0.000131915062671958,FALSE
"AT3G22880.2_AT3G22880","AT3G22880",1.42032249982028,2.07392986492118e-08,NA,NA,FALSE
"AT3G22890.11_AT3G22890","AT3G22890",168.545733351587,1.35828669399201e-06,0.999696300469192,0.000131915062671958,FALSE
"AT3G22890.1_AT3G22890","AT3G22890",3.60585207885817,-9.28821026905168e-07,NA,NA,FALSE
"AT3G22890.12_AT3G22890","AT3G22890",1.66694478338744,2.12257768555472e-07,NA,NA,FALSE
"e0acee35-340f-4859-9da7-9387d27c4449_AT3G22890","AT3G22890",0.909624421141936,3.068608853063e-07,NA,NA,FALSE
"fa2c748e-8dd2-41d8-b34b-5f56fd4d0dab_AT3G22890","AT3G22890",1.13169580279322,5.69806255834631e-08,NA,NA,FALSE
"AT3G22900.1_AT3G22900","AT3G22900",1.02941347036905,1.42728848613188e-07,NA,NA,FALSE
"AT3G22930.1_AT3G22930","AT3G22930",5.8869666618104,-9.98853314644972e-07,0.999696300469192,0.000131915062671958,FALSE
"AT3G22942-AT3G22945.4_AT3G22942","AT3G22942",4.04590687575666,9.03373741975239e-07,NA,NA,FALSE
"AT3G22942-AT3G22945.1_AT3G22942","AT3G22942",1.036225764513,-5.05532938951458e-08,NA,NA,FALSE
"af102ba2-c785-42b2-a3a7-93019b25d7b3_AT3G22942-AT3G22945","AT3G22942",3.79588332987821,-1.05039039269401e-06,NA,NA,FALSE
"c9f840dc-e3cd-4585-8e23-ac8e5df1fc1a_AT3G22950","AT3G22950",1.54835694797729,4.80091456361651e-07,NA,NA,FALSE
"AT3G22950.5_AT3G22950","AT3G22950",1.41454634756544,3.3258410920816e-07,NA,NA,FALSE
"AT3G22950.7_AT3G22950","AT3G22950",6.99016596572537,-3.08357611911429e-08,0.999696300469192,0.000131915062671958,FALSE
"AT3G22950.1_AT3G22950","AT3G22950",3.23139028627881,9.55838566079964e-08,NA,NA,FALSE
"AT3G22960.6_AT3G22960","AT3G22960",41.7861792788169,1.43673429835301e-06,0.999696300469192,0.000131915062671958,FALSE
"AT3G22970.3_AT3G22970","AT3G22970",8.96924672041949,-1.80175043154864e-06,0.999696300469192,0.000131915062671958,FALSE
"AT3G22980.4_AT3G22980","AT3G22980",8.00181831472398,7.27864393496831e-07,0.999696300469192,0.000131915062671958,FALSE
"AT3G23030.2_AT3G23030","AT3G23030",68.8621172337729,-2.25863619511181e-06,0.999696300469192,0.000131915062671958,FALSE
"AT3G23050.5_AT3G23050","AT3G23050",53.6933956166997,2.192092526023e-06,0.999696300469192,0.000131915062671958,FALSE
"89ac1161-e5da-47bc-9721-fdaeebe7dbea_AT3G23050","AT3G23050",1.30434921197919,3.09140463468327e-07,NA,NA,FALSE
"AT3G23050.6_AT3G23050","AT3G23050",2.32303256776718,2.74731677986348e-08,NA,NA,FALSE
"AT3G23080.8_AT3G23080","AT3G23080",1.68632902196779,-2.88043803101628e-07,NA,NA,FALSE
"AT3G23090.8_AT3G23090","AT3G23090",0.724531479627921,1.47250540363627e-08,NA,NA,FALSE
"AT3G23100.2_AT3G23100","AT3G23100",10.9454742561647,-5.2668002153186e-07,0.999696300469192,0.000131915062671958,FALSE
"AT3G23100.1_AT3G23100","AT3G23100",2.08345348662526,9.32156976434105e-07,NA,NA,FALSE
"AT3G23150.2_AT3G23150","AT3G23150",4.66305741448868,6.01622887128769e-07,NA,NA,FALSE
"AT3G23190.2_AT3G23190","AT3G23190",0.732144260675866,1.70898438975237e-07,NA,NA,FALSE
"AT3G23200.3_AT3G23200","AT3G23200",2.01780813520335,-9.34035994955088e-07,NA,NA,FALSE
"AT3G23200.1_AT3G23200","AT3G23200",0.965168623279429,-2.1688401860175e-07,NA,NA,FALSE
"AT3G23210.2_AT3G23210","AT3G23210",5.27796544339915,-1.72345008072765e-06,NA,NA,FALSE
"AT3G23250.1_AT3G23250","AT3G23250",23.5927926140228,2.72437891932019e-07,0.999696300469192,0.000131915062671958,FALSE
"AT3G23255.11_AT3G23255","AT3G23255",0.690394160585722,1.44967251016088e-07,NA,NA,FALSE
"AT3G23255.12_AT3G23255","AT3G23255",1.08195980066542,-1.9798544636284e-07,NA,NA,FALSE
"AT3G23255.5_AT3G23255","AT3G23255",1.63974869153396,-4.2265768950415e-08,NA,NA,FALSE
"AT3G23280.9_AT3G23280","AT3G23280",5.82651019205053,-2.75004956504781e-07,0.999696300469192,0.000131915062671958,FALSE
"AT3G23280.12_AT3G23280","AT3G23280",3.55280272023771,-3.28569235120768e-07,NA,NA,FALSE
"AT3G23290.2_AT3G23290","AT3G23290",18.06370881391,7.08697948176796e-07,0.999696300469192,0.000131915062671958,FALSE
"AT3G23300.5_AT3G23300","AT3G23300",2.094452085749,5.10875910664628e-07,NA,NA,FALSE
"AT3G23310.5_AT3G23310","AT3G23310",2.23129665044618,3.32452427821061e-07,NA,NA,FALSE
"AT3G23325-AT3G23326.1_AT3G23325-AT3G23326","AT3G23325",54.0278892297882,-2.09156189694674e-06,0.999696300469192,0.000131915062671958,FALSE
"AT3G23330.2_AT3G23330","AT3G23330",1.10333090704811,-1.2657204781455e-07,NA,NA,FALSE
"AT3G23340.7_AT3G23340","AT3G23340",3.32348447708343,-8.80880703948541e-07,NA,NA,FALSE
"AT3G23390.2_AT3G23390","AT3G23390",248.43747754562,-1.13346498277656e-06,0.999696300469192,0.000131915062671958,FALSE
"AT3G23390.4_AT3G23390","AT3G23390",1.56579753595104,-2.29554913905234e-07,NA,NA,FALSE
"AT3G23400.1_AT3G23400","AT3G23400",84.8428854102772,3.81887551300145e-06,0.999696300469192,0.000131915062671958,FALSE
"AT3G23400.8_AT3G23400","AT3G23400",0.806854281685657,8.74190137056532e-08,NA,NA,FALSE
"AT3G23410.2_AT3G23410","AT3G23410",11.9236705565553,1.71394469961649e-07,0.999696300469192,0.000131915062671958,FALSE
"AT3G23430.8_AT3G23430","AT3G23430",8.04166939457582,-5.71218370668986e-07,0.999696300469192,0.000131915062671958,FALSE
